"plb0196_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","1989","(2c_gen) general maturity certificate","higher vocational","","","",""
"Yes","1989","(2c_gen) general maturity certificate","higher education","","","",""
"Yes","1989","(2c_voc) vocational maturity certificate","in school","","","",""
"Yes","1989","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Yes","1989","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Yes","1989","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Yes","1989","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Yes","1989","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Yes","1989","(2c_voc) vocational maturity certificate","higher education","","","",""
"Yes","1989","(3a) lower tertiary education","in school","","","",""
"Yes","1989","(3a) lower tertiary education","inadequately","","","",""
"Yes","1989","(3a) lower tertiary education","general elemantary","","","",""
"Yes","1989","(3a) lower tertiary education","middle vocational","","","",""
"Yes","1989","(3a) lower tertiary education","vocational + Abi","","","",""
"Yes","1989","(3a) lower tertiary education","higher vocational","","","",""
"Yes","1989","(3a) lower tertiary education","higher education","","","",""
"Yes","1989","(3b) higher tertiary education","in school","","","",""
"Yes","1989","(3b) higher tertiary education","inadequately","","","",""
"Yes","1989","(3b) higher tertiary education","general elemantary","","","",""
"Yes","1989","(3b) higher tertiary education","middle vocational","","","",""
"Yes","1989","(3b) higher tertiary education","vocational + Abi","","","",""
"Yes","1989","(3b) higher tertiary education","higher vocational","","","",""
"Yes","1989","(3b) higher tertiary education","higher education","","","",""
"No","1989","(0) in school","in school","10","","",""
"No","1989","(0) in school","inadequately","","","",""
"No","1989","(0) in school","general elemantary","","","",""
"No","1989","(0) in school","middle vocational","","","",""
"No","1989","(0) in school","vocational + Abi","","","",""
"No","1989","(0) in school","higher vocational","","","",""
"No","1989","(0) in school","higher education","","","",""
"No","1989","(1a) inadequately completed","in school","","","",""
"No","1989","(1a) inadequately completed","inadequately","253","1","1","1"
"No","1989","(1a) inadequately completed","general elemantary","","","",""
"No","1989","(1a) inadequately completed","middle vocational","45","1","1","1"
"No","1989","(1a) inadequately completed","vocational + Abi","","","",""
"No","1989","(1a) inadequately completed","higher vocational","1","","",""
"No","1989","(1a) inadequately completed","higher education","","","",""
"No","1989","(1b) general elementary school","in school","","","",""
"No","1989","(1b) general elementary school","inadequately","8","","",""
"No","1989","(1b) general elementary school","general elemantary","857","1","1","1"
"No","1989","(1b) general elementary school","middle vocational","","","",""
"No","1989","(1b) general elementary school","vocational + Abi","","","",""
"No","1989","(1b) general elementary school","higher vocational","","","",""
"No","1989","(1b) general elementary school","higher education","","","",""
"No","1989","(1c) basic vocational qualification","in school","","","",""
"No","1989","(1c) basic vocational qualification","inadequately","","","",""
"No","1989","(1c) basic vocational qualification","general elemantary","","","",""
"No","1989","(1c) basic vocational qualification","middle vocational","1270","1","1","1"
"No","1989","(1c) basic vocational qualification","vocational + Abi","","","",""
"No","1989","(1c) basic vocational qualification","higher vocational","97","1","1","1"
"No","1989","(1c) basic vocational qualification","higher education","","","",""
"No","1989","(2b) intermediate general qualification","in school","","","",""
"No","1989","(2b) intermediate general qualification","inadequately","","","",""
"No","1989","(2b) intermediate general qualification","general elemantary","161","1","1","1"
"No","1989","(2b) intermediate general qualification","middle vocational","","","",""
"No","1989","(2b) intermediate general qualification","vocational + Abi","","","",""
"No","1989","(2b) intermediate general qualification","higher vocational","","","",""
"No","1989","(2b) intermediate general qualification","higher education","","","",""
"No","1989","(2a) intermediate vocational","in school","","","",""
"No","1989","(2a) intermediate vocational","inadequately","","","",""
"No","1989","(2a) intermediate vocational","general elemantary","","","",""
"No","1989","(2a) intermediate vocational","middle vocational","440","1","1","1"
"No","1989","(2a) intermediate vocational","vocational + Abi","","","",""
"No","1989","(2a) intermediate vocational","higher vocational","72","1","1","1"
"No","1989","(2a) intermediate vocational","higher education","","","",""
"No","1989","(2c_gen) general maturity certificate","in school","","","",""
"No","1989","(2c_gen) general maturity certificate","inadequately","","","",""
"No","1989","(2c_gen) general maturity certificate","general elemantary","","","",""
"No","1989","(2c_gen) general maturity certificate","middle vocational","115","1","1","1"
"No","1989","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"No","1989","(2c_gen) general maturity certificate","higher vocational","","","",""
"No","1989","(2c_gen) general maturity certificate","higher education","","","",""
"No","1989","(2c_voc) vocational maturity certificate","in school","","","",""
"No","1989","(2c_voc) vocational maturity certificate","inadequately","","","",""
"No","1989","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"No","1989","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"No","1989","(2c_voc) vocational maturity certificate","vocational + Abi","108","1","1","1"
"No","1989","(2c_voc) vocational maturity certificate","higher vocational","42","1","1","1"
"No","1989","(2c_voc) vocational maturity certificate","higher education","","","",""
"No","1989","(3a) lower tertiary education","in school","","","",""
"No","1989","(3a) lower tertiary education","inadequately","","","",""
"No","1989","(3a) lower tertiary education","general elemantary","","","",""
"No","1989","(3a) lower tertiary education","middle vocational","","","",""
"No","1989","(3a) lower tertiary education","vocational + Abi","","","",""
"No","1989","(3a) lower tertiary education","higher vocational","","","",""
"No","1989","(3a) lower tertiary education","higher education","88","1","1","1"
"No","1989","(3b) higher tertiary education","in school","","","",""
"No","1989","(3b) higher tertiary education","inadequately","","","",""
"No","1989","(3b) higher tertiary education","general elemantary","","","",""
"No","1989","(3b) higher tertiary education","middle vocational","","","",""
"No","1989","(3b) higher tertiary education","vocational + Abi","","","",""
"No","1989","(3b) higher tertiary education","higher vocational","","","",""
"No","1989","(3b) higher tertiary education","higher education","208","1","1","1"
"Yes","1990","(0) in school","in school","","","",""
"Yes","1990","(0) in school","inadequately","","","",""
"Yes","1990","(0) in school","general elemantary","","","",""
"Yes","1990","(0) in school","middle vocational","","","",""
"Yes","1990","(0) in school","vocational + Abi","","","",""
"Yes","1990","(0) in school","higher vocational","","","",""
"Yes","1990","(0) in school","higher education","","","",""
"Yes","1990","(1a) inadequately completed","in school","","","",""
"Yes","1990","(1a) inadequately completed","inadequately","","","",""
"Yes","1990","(1a) inadequately completed","general elemantary","","","",""
"Yes","1990","(1a) inadequately completed","middle vocational","","","",""
"Yes","1990","(1a) inadequately completed","vocational + Abi","","","",""
"Yes","1990","(1a) inadequately completed","higher vocational","","","",""
"Yes","1990","(1a) inadequately completed","higher education","","","",""
"Yes","1990","(1b) general elementary school","in school","","","",""
"Yes","1990","(1b) general elementary school","inadequately","","","",""
"Yes","1990","(1b) general elementary school","general elemantary","","","",""
"Yes","1990","(1b) general elementary school","middle vocational","","","",""
"Yes","1990","(1b) general elementary school","vocational + Abi","","","",""
"Yes","1990","(1b) general elementary school","higher vocational","","","",""
"Yes","1990","(1b) general elementary school","higher education","","","",""
"Yes","1990","(1c) basic vocational qualification","in school","","","",""
"Yes","1990","(1c) basic vocational qualification","inadequately","","","",""
"Yes","1990","(1c) basic vocational qualification","general elemantary","","","",""
"Yes","1990","(1c) basic vocational qualification","middle vocational","","","",""
"Yes","1990","(1c) basic vocational qualification","vocational + Abi","","","",""
"Yes","1990","(1c) basic vocational qualification","higher vocational","","","",""
"Yes","1990","(1c) basic vocational qualification","higher education","","","",""
