"pli0092_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Daily","1991","Couple + C. GT 16 ","West Germany","","","",""
"Daily","1991","Couple + C. GT 16 ","East Germany","","","",""
"Daily","1991","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","1991","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","1991","1-pers.-HH","West Germany","","","",""
"Min 1x per week","1991","1-pers.-HH","East Germany","","","",""
"Min 1x per week","1991","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","1991","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","1991","Single parent ","West Germany","","","",""
"Min 1x per week","1991","Single parent ","East Germany","","","",""
"Min 1x per week","1991","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","1991","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","1991","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","1991","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","1991","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","1991","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","1991","1-pers.-HH","West Germany","","","",""
"Min 1x per month","1991","1-pers.-HH","East Germany","","","",""
"Min 1x per month","1991","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","1991","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","1991","Single parent ","West Germany","","","",""
"Min 1x per month","1991","Single parent ","East Germany","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","1991","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","1991","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","1991","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","1991","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","1991","1-pers.-HH","West Germany","","","",""
"Rarely","1991","1-pers.-HH","East Germany","","","",""
"Rarely","1991","(Married) couple without C. ","West Germany","","","",""
"Rarely","1991","(Married) couple without C. ","East Germany","","","",""
"Rarely","1991","Single parent ","West Germany","","","",""
"Rarely","1991","Single parent ","East Germany","","","",""
"Rarely","1991","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","1991","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","1991","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","1991","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","1991","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","1991","Couple + C. LE and GT 16","East Germany","","","",""
"Never","1991","1-pers.-HH","West Germany","","","",""
"Never","1991","1-pers.-HH","East Germany","","","",""
"Never","1991","(Married) couple without C. ","West Germany","","","",""
"Never","1991","(Married) couple without C. ","East Germany","","","",""
"Never","1991","Single parent ","West Germany","","","",""
"Never","1991","Single parent ","East Germany","","","",""
"Never","1991","Couple + C. LE 16 ","West Germany","","","",""
"Never","1991","Couple + C. LE 16 ","East Germany","","","",""
"Never","1991","Couple + C. GT 16 ","West Germany","","","",""
"Never","1991","Couple + C. GT 16 ","East Germany","","","",""
"Never","1991","Couple + C. LE and GT 16","West Germany","","","",""
"Never","1991","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","1992","1-pers.-HH","West Germany","","","",""
"Daily","1992","1-pers.-HH","East Germany","","","",""
"Daily","1992","(Married) couple without C. ","West Germany","","","",""
"Daily","1992","(Married) couple without C. ","East Germany","","","",""
"Daily","1992","Single parent ","West Germany","","","",""
"Daily","1992","Single parent ","East Germany","","","",""
"Daily","1992","Couple + C. LE 16 ","West Germany","","","",""
"Daily","1992","Couple + C. LE 16 ","East Germany","","","",""
"Daily","1992","Couple + C. GT 16 ","West Germany","","","",""
"Daily","1992","Couple + C. GT 16 ","East Germany","","","",""
"Daily","1992","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","1992","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","1992","1-pers.-HH","West Germany","250","0.221589010536731","0.196063983958579","0.247114037114883"
"Min 1x per week","1992","1-pers.-HH","East Germany","30","0.105071457609532","0.0703718932887114","0.139771021930352"
"Min 1x per week","1992","(Married) couple without C. ","West Germany","535","0.237942832151461","0.220544009106191","0.255341655196731"
"Min 1x per week","1992","(Married) couple without C. ","East Germany","84","0.091500587100762","0.0727368770501879","0.110264297151336"
"Min 1x per week","1992","Single parent ","West Germany","130","0.279417972689688","0.238051570019033","0.320784375360344"
"Min 1x per week","1992","Single parent ","East Germany","29","","",""
"Min 1x per week","1992","Couple + C. LE 16 ","West Germany","484","0.263120552812323","0.244101209145474","0.282139896479172"
"Min 1x per week","1992","Couple + C. LE 16 ","East Germany","149","0.127419250136667","0.108569040106225","0.146269460167108"
"Min 1x per week","1992","Couple + C. GT 16 ","West Germany","550","0.301577183000249","0.281133748263925","0.322020617736574"
"Min 1x per week","1992","Couple + C. GT 16 ","East Germany","113","0.146747441178192","0.121506898768192","0.171987983588191"
"Min 1x per week","1992","Couple + C. LE and GT 16","West Germany","218","0.294987244793766","0.263773830928869","0.326200658658662"
"Min 1x per week","1992","Couple + C. LE and GT 16","East Germany","60","0.175970381913932","0.1341831167749","0.217757647052965"
"Min 1x per month","1992","1-pers.-HH","West Germany","67","0.0606713086292557","0.0459993501365427","0.0753432671219687"
"Min 1x per month","1992","1-pers.-HH","East Germany","7","","",""
"Min 1x per month","1992","(Married) couple without C. ","West Germany","138","0.0566220129229246","0.0471786799542665","0.0660653458915827"
"Min 1x per month","1992","(Married) couple without C. ","East Germany","25","","",""
"Min 1x per month","1992","Single parent ","West Germany","33","0.0731496388487426","0.049145298352686","0.0971539793447992"
"Min 1x per month","1992","Single parent ","East Germany","8","","",""
"Min 1x per month","1992","Couple + C. LE 16 ","West Germany","143","0.0840297547900477","0.0720464350085659","0.0960130745715295"
"Min 1x per month","1992","Couple + C. LE 16 ","East Germany","38","0.0332070358239692","0.0230777773568504","0.043336294291088"
"Min 1x per month","1992","Couple + C. GT 16 ","West Germany","148","0.0696765791882413","0.0583354629403892","0.0810176954360934"
"Min 1x per month","1992","Couple + C. GT 16 ","East Germany","38","0.0574031783124564","0.0408109173251201","0.0739954392997926"
"Min 1x per month","1992","Couple + C. LE and GT 16","West Germany","60","0.0735865753681011","0.0557158212008249","0.0914573295353774"
"Min 1x per month","1992","Couple + C. LE and GT 16","East Germany","24","","",""
"Rarely","1992","1-pers.-HH","West Germany","113","0.110002193179102","0.0907720395068431","0.129232346851361"
"Rarely","1992","1-pers.-HH","East Germany","29","","",""
"Rarely","1992","(Married) couple without C. ","West Germany","313","0.131323531471693","0.117523181923959","0.145123881019428"
"Rarely","1992","(Married) couple without C. ","East Germany","88","0.0907475314089034","0.0720534511969866","0.10944161162082"
"Rarely","1992","Single parent ","West Germany","60","0.154644092130403","0.121311787956461","0.187976396304345"
"Rarely","1992","Single parent ","East Germany","36","0.225266105844046","0.163722114004258","0.286810097683835"
"Rarely","1992","Couple + C. LE 16 ","West Germany","461","0.242795533816022","0.224275283680074","0.261315783951969"
"Rarely","1992","Couple + C. LE 16 ","East Germany","272","0.213241487927485","0.190086080100304","0.236396895754666"
"Rarely","1992","Couple + C. GT 16 ","West Germany","298","0.158073395570924","0.141823075388389","0.174323715753459"
"Rarely","1992","Couple + C. GT 16 ","East Germany","170","0.212091097246593","0.182932015829728","0.241250178663458"
"Rarely","1992","Couple + C. LE and GT 16","West Germany","145","0.205079882226387","0.177444565993114","0.232715198459661"
"Rarely","1992","Couple + C. LE and GT 16","East Germany","72","0.219454371453046","0.174036788767741","0.264871954138352"
"Never","1992","1-pers.-HH","West Germany","587","0.607737487654911","0.577729696373593","0.637745278936229"
"Never","1992","1-pers.-HH","East Germany","234","0.7753075237422","0.728077438638075","0.822537608846326"
"Never","1992","(Married) couple without C. ","West Germany","1315","0.574111623453921","0.553907693916873","0.594315552990969"
"Never","1992","(Married) couple without C. ","East Germany","710","0.789986380178766","0.763478318056544","0.816494442300989"
"Never","1992","Single parent ","West Germany","229","0.492788296331166","0.446698615666843","0.538877976995489"
"Never","1992","Single parent ","East Germany","104","0.582495583976121","0.50984513322276","0.655146034729481"
"Never","1992","Couple + C. LE 16 ","West Germany","971","0.410054158581608","0.388809654380234","0.431298662782981"
"Never","1992","Couple + C. LE 16 ","East Germany","743","0.626132226111879","0.598780300814549","0.653484151409209"
"Never","1992","Couple + C. GT 16 ","West Germany","940","0.470672842240586","0.448438869290511","0.49290681519066"
"Never","1992","Couple + C. GT 16 ","East Germany","434","0.583758283262759","0.548597062472528","0.618919504052989"
"Never","1992","Couple + C. LE and GT 16","West Germany","397","0.426346297611746","0.392497183010397","0.460195412213095"
"Never","1992","Couple + C. LE and GT 16","East Germany","163","0.526946034756938","0.472157313604809","0.581734755909067"
"Daily","1993","1-pers.-HH","West Germany","","","",""
"Daily","1993","1-pers.-HH","East Germany","","","",""
"Daily","1993","(Married) couple without C. ","West Germany","","","",""
"Daily","1993","(Married) couple without C. ","East Germany","","","",""
"Daily","1993","Single parent ","West Germany","","","",""
"Daily","1993","Single parent ","East Germany","","","",""
"Daily","1993","Couple + C. LE 16 ","West Germany","","","",""
"Daily","1993","Couple + C. LE 16 ","East Germany","","","",""
"Daily","1993","Couple + C. GT 16 ","West Germany","","","",""
"Daily","1993","Couple + C. GT 16 ","East Germany","","","",""
"Daily","1993","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","1993","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","1993","1-pers.-HH","West Germany","","","",""
"Min 1x per week","1993","1-pers.-HH","East Germany","","","",""
"Min 1x per week","1993","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","1993","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","1993","Single parent ","West Germany","","","",""
"Min 1x per week","1993","Single parent ","East Germany","","","",""
"Min 1x per week","1993","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","1993","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","1993","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","1993","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","1993","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","1993","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","1993","1-pers.-HH","West Germany","","","",""
"Min 1x per month","1993","1-pers.-HH","East Germany","","","",""
"Min 1x per month","1993","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","1993","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","1993","Single parent ","West Germany","","","",""
"Min 1x per month","1993","Single parent ","East Germany","","","",""
"Min 1x per month","1993","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","1993","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","1993","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","1993","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","1993","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","1993","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","1993","1-pers.-HH","West Germany","","","",""
"Rarely","1993","1-pers.-HH","East Germany","","","",""
"Rarely","1993","(Married) couple without C. ","West Germany","","","",""
"Rarely","1993","(Married) couple without C. ","East Germany","","","",""
"Rarely","1993","Single parent ","West Germany","","","",""
"Rarely","1993","Single parent ","East Germany","","","",""
"Rarely","1993","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","1993","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","1993","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","1993","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","1993","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","1993","Couple + C. LE and GT 16","East Germany","","","",""
"Never","1993","1-pers.-HH","West Germany","","","",""
"Never","1993","1-pers.-HH","East Germany","","","",""
"Never","1993","(Married) couple without C. ","West Germany","","","",""
"Never","1993","(Married) couple without C. ","East Germany","","","",""
"Never","1993","Single parent ","West Germany","","","",""
