"pli0082","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Daily","2001","Hesse","Female","","","",""
"Daily","2001","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","2001","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","2001","Baden-Württemberg","Male","","","",""
"Daily","2001","Baden-Württemberg","Female","","","",""
"Daily","2001","Bavaria","Male","","","",""
"Daily","2001","Bavaria","Female","","","",""
"Daily","2001","Berlin","Male","","","",""
"Daily","2001","Berlin","Female","","","",""
"Daily","2001","Brandenburg","Male","","","",""
"Daily","2001","Brandenburg","Female","","","",""
"Daily","2001","Mecklenburg-Western Pomerania","Male","","","",""
"Daily","2001","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","2001","Saxony","Male","","","",""
"Daily","2001","Saxony","Female","","","",""
"Daily","2001","Saxony-Anhalt","Male","","","",""
"Daily","2001","Saxony-Anhalt","Female","","","",""
"Daily","2001","Thuringia","Male","","","",""
"Daily","2001","Thuringia","Female","","","",""
"Min 1x per week","2001","Schleswig-Holstein","Male","","","",""
"Min 1x per week","2001","Schleswig-Holstein","Female","","","",""
"Min 1x per week","2001","Hamburg","Male","","","",""
"Min 1x per week","2001","Hamburg","Female","","","",""
"Min 1x per week","2001","Lower Saxony","Male","","","",""
"Min 1x per week","2001","Lower Saxony","Female","","","",""
"Min 1x per week","2001","Bremen","Male","","","",""
"Min 1x per week","2001","Bremen","Female","","","",""
"Min 1x per week","2001","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","2001","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","2001","Hesse","Male","","","",""
"Min 1x per week","2001","Hesse","Female","","","",""
"Min 1x per week","2001","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","2001","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","2001","Baden-Württemberg","Male","","","",""
"Min 1x per week","2001","Baden-Württemberg","Female","","","",""
"Min 1x per week","2001","Bavaria","Male","","","",""
"Min 1x per week","2001","Bavaria","Female","","","",""
"Min 1x per week","2001","Berlin","Male","","","",""
"Min 1x per week","2001","Berlin","Female","","","",""
"Min 1x per week","2001","Brandenburg","Male","","","",""
"Min 1x per week","2001","Brandenburg","Female","","","",""
"Min 1x per week","2001","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","2001","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","2001","Saxony","Male","","","",""
"Min 1x per week","2001","Saxony","Female","","","",""
"Min 1x per week","2001","Saxony-Anhalt","Male","","","",""
"Min 1x per week","2001","Saxony-Anhalt","Female","","","",""
"Min 1x per week","2001","Thuringia","Male","","","",""
"Min 1x per week","2001","Thuringia","Female","","","",""
"Min 1x per month","2001","Schleswig-Holstein","Male","","","",""
"Min 1x per month","2001","Schleswig-Holstein","Female","","","",""
"Min 1x per month","2001","Hamburg","Male","","","",""
"Min 1x per month","2001","Hamburg","Female","","","",""
"Min 1x per month","2001","Lower Saxony","Male","","","",""
"Min 1x per month","2001","Lower Saxony","Female","","","",""
"Min 1x per month","2001","Bremen","Male","","","",""
"Min 1x per month","2001","Bremen","Female","","","",""
"Min 1x per month","2001","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","2001","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","2001","Hesse","Male","","","",""
"Min 1x per month","2001","Hesse","Female","","","",""
"Min 1x per month","2001","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","2001","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","2001","Baden-Württemberg","Male","","","",""
"Min 1x per month","2001","Baden-Württemberg","Female","","","",""
"Min 1x per month","2001","Bavaria","Male","","","",""
"Min 1x per month","2001","Bavaria","Female","","","",""
"Min 1x per month","2001","Berlin","Male","","","",""
"Min 1x per month","2001","Berlin","Female","","","",""
"Min 1x per month","2001","Brandenburg","Male","","","",""
"Min 1x per month","2001","Brandenburg","Female","","","",""
"Min 1x per month","2001","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per month","2001","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per month","2001","Saxony","Male","","","",""
"Min 1x per month","2001","Saxony","Female","","","",""
"Min 1x per month","2001","Saxony-Anhalt","Male","","","",""
"Min 1x per month","2001","Saxony-Anhalt","Female","","","",""
"Min 1x per month","2001","Thuringia","Male","","","",""
"Min 1x per month","2001","Thuringia","Female","","","",""
"Rarely","2001","Schleswig-Holstein","Male","","","",""
"Rarely","2001","Schleswig-Holstein","Female","","","",""
"Rarely","2001","Hamburg","Male","","","",""
"Rarely","2001","Hamburg","Female","","","",""
"Rarely","2001","Lower Saxony","Male","","","",""
"Rarely","2001","Lower Saxony","Female","","","",""
"Rarely","2001","Bremen","Male","","","",""
"Rarely","2001","Bremen","Female","","","",""
"Rarely","2001","North Rhine-Westphalia","Male","","","",""
"Rarely","2001","North Rhine-Westphalia","Female","","","",""
"Rarely","2001","Hesse","Male","","","",""
"Rarely","2001","Hesse","Female","","","",""
"Rarely","2001","Rhineland-Palatinate,Saarland","Male","","","",""
"Rarely","2001","Rhineland-Palatinate,Saarland","Female","","","",""
"Rarely","2001","Baden-Württemberg","Male","","","",""
"Rarely","2001","Baden-Württemberg","Female","","","",""
"Rarely","2001","Bavaria","Male","","","",""
"Rarely","2001","Bavaria","Female","","","",""
"Rarely","2001","Berlin","Male","","","",""
"Rarely","2001","Berlin","Female","","","",""
"Rarely","2001","Brandenburg","Male","","","",""
"Rarely","2001","Brandenburg","Female","","","",""
"Rarely","2001","Mecklenburg-Western Pomerania","Male","","","",""
"Rarely","2001","Mecklenburg-Western Pomerania","Female","","","",""
"Rarely","2001","Saxony","Male","","","",""
"Rarely","2001","Saxony","Female","","","",""
"Rarely","2001","Saxony-Anhalt","Male","","","",""
"Rarely","2001","Saxony-Anhalt","Female","","","",""
"Rarely","2001","Thuringia","Male","","","",""
"Rarely","2001","Thuringia","Female","","","",""
"Never","2001","Schleswig-Holstein","Male","","","",""
"Never","2001","Schleswig-Holstein","Female","","","",""
"Never","2001","Hamburg","Male","","","",""
"Never","2001","Hamburg","Female","","","",""
"Never","2001","Lower Saxony","Male","","","",""
"Never","2001","Lower Saxony","Female","","","",""
"Never","2001","Bremen","Male","","","",""
"Never","2001","Bremen","Female","","","",""
"Never","2001","North Rhine-Westphalia","Male","","","",""
"Never","2001","North Rhine-Westphalia","Female","","","",""
"Never","2001","Hesse","Male","","","",""
"Never","2001","Hesse","Female","","","",""
"Never","2001","Rhineland-Palatinate,Saarland","Male","","","",""
"Never","2001","Rhineland-Palatinate,Saarland","Female","","","",""
"Never","2001","Baden-Württemberg","Male","","","",""
"Never","2001","Baden-Württemberg","Female","","","",""
"Never","2001","Bavaria","Male","","","",""
"Never","2001","Bavaria","Female","","","",""
"Never","2001","Berlin","Male","","","",""
"Never","2001","Berlin","Female","","","",""
"Never","2001","Brandenburg","Male","","","",""
"Never","2001","Brandenburg","Female","","","",""
"Never","2001","Mecklenburg-Western Pomerania","Male","","","",""
"Never","2001","Mecklenburg-Western Pomerania","Female","","","",""
"Never","2001","Saxony","Male","","","",""
"Never","2001","Saxony","Female","","","",""
"Never","2001","Saxony-Anhalt","Male","","","",""
"Never","2001","Saxony-Anhalt","Female","","","",""
"Never","2001","Thuringia","Male","","","",""
"Never","2001","Thuringia","Female","","","",""
"Daily","2002","Schleswig-Holstein","Male","","","",""
"Daily","2002","Schleswig-Holstein","Female","","","",""
"Daily","2002","Hamburg","Male","","","",""
"Daily","2002","Hamburg","Female","","","",""
"Daily","2002","Lower Saxony","Male","","","",""
"Daily","2002","Lower Saxony","Female","","","",""
"Daily","2002","Bremen","Male","","","",""
"Daily","2002","Bremen","Female","","","",""
"Daily","2002","North Rhine-Westphalia","Male","","","",""
"Daily","2002","North Rhine-Westphalia","Female","","","",""
"Daily","2002","Hesse","Male","","","",""
"Daily","2002","Hesse","Female","","","",""
"Daily","2002","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","2002","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","2002","Baden-Württemberg","Male","","","",""
"Daily","2002","Baden-Württemberg","Female","","","",""
"Daily","2002","Bavaria","Male","","","",""
"Daily","2002","Bavaria","Female","","","",""
"Daily","2002","Berlin","Male","","","",""
"Daily","2002","Berlin","Female","","","",""
"Daily","2002","Brandenburg","Male","","","",""
"Daily","2002","Brandenburg","Female","","","",""
"Daily","2002","Mecklenburg-Western Pomerania","Male","","","",""
"Daily","2002","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","2002","Saxony","Male","","","",""
"Daily","2002","Saxony","Female","","","",""
"Daily","2002","Saxony-Anhalt","Male","","","",""
"Daily","2002","Saxony-Anhalt","Female","","","",""
"Daily","2002","Thuringia","Male","","","",""
"Daily","2002","Thuringia","Female","","","",""
"Min 1x per week","2002","Schleswig-Holstein","Male","","","",""
"Min 1x per week","2002","Schleswig-Holstein","Female","","","",""
"Min 1x per week","2002","Hamburg","Male","","","",""
"Min 1x per week","2002","Hamburg","Female","","","",""
"Min 1x per week","2002","Lower Saxony","Male","","","",""
"Min 1x per week","2002","Lower Saxony","Female","","","",""
"Min 1x per week","2002","Bremen","Male","","","",""
"Min 1x per week","2002","Bremen","Female","","","",""
"Min 1x per week","2002","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","2002","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","2002","Hesse","Male","","","",""
"Min 1x per week","2002","Hesse","Female","","","",""
"Min 1x per week","2002","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","2002","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","2002","Baden-Württemberg","Male","","","",""
"Min 1x per week","2002","Baden-Württemberg","Female","","","",""
"Min 1x per week","2002","Bavaria","Male","","","",""
"Min 1x per week","2002","Bavaria","Female","","","",""
"Min 1x per week","2002","Berlin","Male","","","",""
"Min 1x per week","2002","Berlin","Female","","","",""
"Min 1x per week","2002","Brandenburg","Male","","","",""
"Min 1x per week","2002","Brandenburg","Female","","","",""
"Min 1x per week","2002","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","2002","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","2002","Saxony","Male","","","",""
"Min 1x per week","2002","Saxony","Female","","","",""
"Min 1x per week","2002","Saxony-Anhalt","Male","","","",""
"Min 1x per week","2002","Saxony-Anhalt","Female","","","",""
"Min 1x per week","2002","Thuringia","Male","","","",""
"Min 1x per week","2002","Thuringia","Female","","","",""
"Min 1x per month","2002","Schleswig-Holstein","Male","","","",""
"Min 1x per month","2002","Schleswig-Holstein","Female","","","",""
"Min 1x per month","2002","Hamburg","Male","","","",""
"Min 1x per month","2002","Hamburg","Female","","","",""
"Min 1x per month","2002","Lower Saxony","Male","","","",""
"Min 1x per month","2002","Lower Saxony","Female","","","",""
"Min 1x per month","2002","Bremen","Male","","","",""
"Min 1x per month","2002","Bremen","Female","","","",""
"Min 1x per month","2002","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","2002","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","2002","Hesse","Male","","","",""
"Min 1x per month","2002","Hesse","Female","","","",""
"Min 1x per month","2002","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","2002","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","2002","Baden-Württemberg","Male","","","",""
"Min 1x per month","2002","Baden-Württemberg","Female","","","",""
"Min 1x per month","2002","Bavaria","Male","","","",""
"Min 1x per month","2002","Bavaria","Female","","","",""
"Min 1x per month","2002","Berlin","Male","","","",""
"Min 1x per month","2002","Berlin","Female","","","",""
"Min 1x per month","2002","Brandenburg","Male","","","",""
"Min 1x per month","2002","Brandenburg","Female","","","",""
"Min 1x per month","2002","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per month","2002","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per month","2002","Saxony","Male","","","",""
"Min 1x per month","2002","Saxony","Female","","","",""
"Min 1x per month","2002","Saxony-Anhalt","Male","","","",""
"Min 1x per month","2002","Saxony-Anhalt","Female","","","",""
"Min 1x per month","2002","Thuringia","Male","","","",""
"Min 1x per month","2002","Thuringia","Female","","","",""
"Rarely","2002","Schleswig-Holstein","Male","","","",""
"Rarely","2002","Schleswig-Holstein","Female","","","",""
"Rarely","2002","Hamburg","Male","","","",""
"Rarely","2002","Hamburg","Female","","","",""
"Rarely","2002","Lower Saxony","Male","","","",""
"Rarely","2002","Lower Saxony","Female","","","",""
"Rarely","2002","Bremen","Male","","","",""
"Rarely","2002","Bremen","Female","","","",""
"Rarely","2002","North Rhine-Westphalia","Male","","","",""
"Rarely","2002","North Rhine-Westphalia","Female","","","",""
"Rarely","2002","Hesse","Male","","","",""
"Rarely","2002","Hesse","Female","","","",""
"Rarely","2002","Rhineland-Palatinate,Saarland","Male","","","",""
"Rarely","2002","Rhineland-Palatinate,Saarland","Female","","","",""
"Rarely","2002","Baden-Württemberg","Male","","","",""
"Rarely","2002","Baden-Württemberg","Female","","","",""
"Rarely","2002","Bavaria","Male","","","",""
"Rarely","2002","Bavaria","Female","","","",""
"Rarely","2002","Berlin","Male","","","",""
"Rarely","2002","Berlin","Female","","","",""
"Rarely","2002","Brandenburg","Male","","","",""
"Rarely","2002","Brandenburg","Female","","","",""
"Rarely","2002","Mecklenburg-Western Pomerania","Male","","","",""
"Rarely","2002","Mecklenburg-Western Pomerania","Female","","","",""
"Rarely","2002","Saxony","Male","","","",""
"Rarely","2002","Saxony","Female","","","",""
"Rarely","2002","Saxony-Anhalt","Male","","","",""
"Rarely","2002","Saxony-Anhalt","Female","","","",""
"Rarely","2002","Thuringia","Male","","","",""
"Rarely","2002","Thuringia","Female","","","",""
"Never","2002","Schleswig-Holstein","Male","","","",""
"Never","2002","Schleswig-Holstein","Female","","","",""
"Never","2002","Hamburg","Male","","","",""
"Never","2002","Hamburg","Female","","","",""
"Never","2002","Lower Saxony","Male","","","",""
"Never","2002","Lower Saxony","Female","","","",""
"Never","2002","Bremen","Male","","","",""
"Never","2002","Bremen","Female","","","",""
"Never","2002","North Rhine-Westphalia","Male","","","",""
